                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.168,                 1.0349,                 1.6171,                0.48222,                0.33715,                0.35502,                0.19405,                 2.0041,                 2.0341,                 2.5181,               0.006634,               0.006634,               0.006634
                     36,                 1.1489,                 1.0246,                 1.6024,                 0.6658,                0.32751,                0.35381,                0.18344,                 1.9528,                 2.1908,                 2.4365,               0.006535,               0.006535,               0.006535
                     37,                 1.1819,                 1.0644,                 1.6272,                0.35567,                0.39944,                0.36291,                0.19534,                 1.9767,                 1.9618,                 2.4197,               0.006436,               0.006436,               0.006436
                     38,                 1.1169,                0.97713,                  1.551,                0.41739,                0.36512,                0.36124,                0.19523,                 1.9613,                 1.9431,                 2.4973,               0.006337,               0.006337,               0.006337
                     39,                 1.0897,                 1.0014,                 1.5522,                0.38165,                0.40848,                0.36636,                0.19583,                  1.917,                 1.8963,                 2.4082,               0.006238,               0.006238,               0.006238
                     40,                 1.1037,                0.97476,                 1.5328,                0.36332,                0.42836,                0.37736,                0.20561,                  1.882,                 1.9049,                 2.4121,               0.006139,               0.006139,               0.006139
                     41,                 1.0817,                0.98597,                 1.5307,                0.37322,                0.42028,                0.38338,                0.20358,                 1.9561,                 1.8824,                 2.4694,                0.00604,                0.00604,                0.00604
                     42,                  1.053,                0.95806,                 1.4952,                0.35127,                0.42948,                0.39065,                0.21062,                 1.8537,                 1.9021,                 2.3462,               0.005941,               0.005941,               0.005941
                     43,                 1.0513,                0.94355,                 1.4945,                0.48429,                0.37728,                0.40971,                0.22924,                 1.8331,                 1.8727,                  2.325,               0.005842,               0.005842,               0.005842
                     44,                 1.0749,                0.96497,                 1.5246,                0.39362,                0.40337,                0.38176,                 0.2081,                 1.9001,                 1.9094,                 2.4671,               0.005743,               0.005743,               0.005743
                     45,                 1.0397,                0.91865,                 1.4766,                0.48607,                0.37478,                 0.3957,                 0.2241,                 1.8582,                 1.9466,                 2.3495,               0.005644,               0.005644,               0.005644
                     46,                0.99919,                0.89829,                 1.4462,                0.38081,                0.43084,                0.41385,                0.22984,                 1.8666,                 1.8581,                 2.3546,               0.005545,               0.005545,               0.005545
                     47,                 0.9984,                0.88913,                 1.4464,                0.40997,                0.42899,                0.41748,                0.24076,                 1.8036,                 1.8605,                 2.2671,               0.005446,               0.005446,               0.005446
                     48,                 1.0069,                0.90286,                 1.4752,                0.43402,                0.41261,                0.39099,                0.22725,                 1.7731,                 1.8672,                 2.2804,               0.005347,               0.005347,               0.005347
                     49,                0.97237,                0.88057,                 1.4315,                0.44275,                0.43008,                 0.4127,                0.22573,                  1.862,                 1.8317,                 2.3383,               0.005248,               0.005248,               0.005248
                     50,                0.99436,                0.87359,                 1.4423,                0.48882,                0.41838,                0.41261,                0.23374,                 1.7764,                 1.8248,                 2.2428,               0.005149,               0.005149,               0.005149
                     51,                0.95295,                0.82779,                 1.4054,                0.47356,                0.44845,                0.43199,                0.24409,                 1.7986,                 1.7829,                 2.2366,                0.00505,                0.00505,                0.00505
                     52,                0.93772,                0.83129,                 1.3951,                 0.4112,                0.42478,                 0.4128,                0.24675,                 1.7691,                 1.8973,                 2.2636,               0.004951,               0.004951,               0.004951
                     53,                0.94054,                0.83286,                 1.4019,                0.43859,                 0.4447,                0.42682,                0.25679,                 1.6983,                 1.8618,                 2.1194,               0.004852,               0.004852,               0.004852
                     54,                0.92018,                0.82827,                 1.3878,                0.48052,                0.45302,                0.43474,                0.26542,                 1.6591,                 1.6925,                  2.113,               0.004753,               0.004753,               0.004753
                     55,                0.94059,                0.85252,                  1.406,                0.51538,                0.40017,                0.43277,                0.26108,                 1.7133,                 1.7018,                 2.1283,               0.004654,               0.004654,               0.004654
                     56,                0.90259,                0.79526,                 1.3615,                0.44006,                0.44341,                0.44279,                0.26554,                 1.6671,                 1.7266,                  2.142,               0.004555,               0.004555,               0.004555
                     57,                0.90443,                0.78101,                 1.3564,                0.46571,                0.46276,                0.45537,                0.28116,                 1.6472,                 1.6345,                 2.0777,               0.004456,               0.004456,               0.004456
                     58,                0.90062,                   0.79,                 1.3484,                0.51011,                0.43447,                 0.4545,                0.27003,                 1.6735,                  1.628,                 2.1416,               0.004357,               0.004357,               0.004357
                     59,                0.88892,                0.77946,                 1.3395,                 0.4771,                0.44189,                0.44427,                0.27005,                 1.6859,                 1.6796,                 2.1584,               0.004258,               0.004258,               0.004258
                     60,                0.87627,                 0.7735,                 1.3477,                0.46368,                0.46302,                0.45915,                0.29005,                 1.6011,                 1.5985,                   2.03,               0.004159,               0.004159,               0.004159
                     61,                0.90882,                0.79726,                 1.3465,                0.50863,                0.42506,                0.44512,                0.26504,                 1.6962,                 1.6546,                 2.1513,                0.00406,                0.00406,                0.00406
                     62,                0.87604,                0.76934,                 1.3358,                0.48277,                 0.4234,                0.43841,                0.27736,                 1.6251,                 1.6146,                  2.078,               0.003961,               0.003961,               0.003961
                     63,                 0.8483,                0.75912,                 1.3176,                 0.4538,                0.47173,                0.44575,                0.27721,                 1.6322,                 1.5928,                 2.0587,               0.003862,               0.003862,               0.003862
                     64,                0.83724,                0.76655,                  1.319,                0.42085,                0.49773,                0.45013,                0.28196,                  1.583,                 1.6416,                 2.0154,               0.003763,               0.003763,               0.003763
                     65,                0.79619,                0.70869,                 1.2772,                0.50653,                0.45035,                0.45631,                0.29168,                 1.6183,                 1.6038,                 2.0651,               0.003664,               0.003664,               0.003664
                     66,                0.82465,                0.73467,                 1.3036,                0.50392,                0.45842,                0.46292,                0.29334,                 1.6207,                 1.5736,                  2.057,               0.003565,               0.003565,               0.003565
                     67,                 0.7947,                0.68538,                 1.2688,                0.45493,                 0.4719,                0.44644,                0.28868,                  1.582,                 1.6643,                 1.9645,               0.003466,               0.003466,               0.003466
                     68,                0.79847,                 0.7012,                 1.2809,                0.46015,                0.49263,                0.46299,                0.29774,                  1.587,                 1.5989,                 1.9808,               0.003367,               0.003367,               0.003367
                     69,                0.81571,                0.71459,                 1.2799,                0.46211,                0.47424,                0.46292,                0.28776,                 1.6336,                 1.6005,                 2.0487,               0.003268,               0.003268,               0.003268
                     70,                0.78037,                0.68939,                 1.2633,                 0.4933,                0.45136,                0.47023,                0.29863,                 1.5817,                 1.5245,                 1.9971,               0.003169,               0.003169,               0.003169
                     71,                 0.7832,                0.68329,                 1.2631,                0.44332,                0.49582,                0.46951,                0.29889,                  1.565,                 1.5634,                 1.9976,                0.00307,                0.00307,                0.00307
                     72,                0.78067,                0.68963,                 1.2635,                0.51125,                0.45478,                0.46715,                0.30562,                 1.5774,                 1.5364,                 1.9618,               0.002971,               0.002971,               0.002971
                     73,                0.76827,                0.69125,                  1.255,                0.50714,                0.48421,                0.48377,                0.30047,                 1.5796,                 1.4886,                 1.9865,               0.002872,               0.002872,               0.002872
                     74,                0.77825,                 0.6783,                 1.2519,                0.53698,                0.45354,                0.47732,                0.30217,                 1.5941,                 1.4702,                 2.0014,               0.002773,               0.002773,               0.002773
                     75,                  0.758,                0.66685,                 1.2386,                0.49909,                 0.4846,                0.48734,                0.31323,                 1.5509,                 1.5005,                  1.976,               0.002674,               0.002674,               0.002674
                     76,                0.74779,                0.66411,                 1.2264,                0.48926,                0.47637,                0.47911,                0.31556,                 1.5415,                   1.48,                 1.9528,               0.002575,               0.002575,               0.002575
                     77,                 0.7352,                 0.6628,                 1.2285,                0.52983,                0.44879,                0.45889,                0.30001,                 1.5708,                 1.5579,                 2.0065,               0.002476,               0.002476,               0.002476
                     78,                0.74552,                0.66638,                 1.2369,                0.56508,                0.45759,                0.48401,                0.31425,                 1.5631,                 1.4944,                 1.9874,               0.002377,               0.002377,               0.002377
                     79,                0.74731,                0.66433,                 1.2295,                0.51093,                0.46817,                0.47779,                0.30704,                  1.578,                 1.4873,                 1.9937,               0.002278,               0.002278,               0.002278
                     80,                0.71985,                0.64803,                 1.2315,                 0.5457,                0.44745,                0.47236,                0.30758,                 1.5757,                 1.5499,                 1.9732,               0.002179,               0.002179,               0.002179
                     81,                0.72171,                0.63445,                 1.1967,                0.52821,                0.46033,                0.48124,                0.30974,                 1.5647,                 1.4751,                 1.9684,                0.00208,                0.00208,                0.00208
                     82,                 0.7364,                0.63875,                 1.2179,                 0.4796,                0.48907,                0.48468,                0.31202,                 1.5217,                 1.4862,                 1.9603,               0.001981,               0.001981,               0.001981
                     83,                0.71378,                0.63453,                 1.2142,                0.50911,                0.47489,                 0.4849,                0.31488,                 1.5266,                 1.4736,                 1.9598,               0.001882,               0.001882,               0.001882
                     84,                0.70323,                0.61786,                  1.206,                0.52739,                 0.4452,                 0.4709,                0.31175,                 1.5377,                 1.5223,                 1.9647,               0.001783,               0.001783,               0.001783
                     85,                0.69255,                0.60997,                 1.1993,                0.47067,                 0.4853,                0.48352,                0.31804,                 1.5214,                 1.4863,                 1.9268,               0.001684,               0.001684,               0.001684
                     86,                0.71445,                 0.6319,                 1.2104,                0.46033,                0.49224,                0.48061,                 0.3156,                 1.5425,                 1.4857,                 1.9273,               0.001585,               0.001585,               0.001585
                     87,                0.69674,                0.60884,                 1.1807,                0.51127,                0.46813,                 0.4746,                0.31477,                 1.5032,                 1.4635,                 1.8947,               0.001486,               0.001486,               0.001486
                     88,                0.68879,                0.61443,                 1.1865,                0.56572,                 0.4391,                0.47163,                0.30962,                 1.5346,                  1.484,                 1.9385,               0.001387,               0.001387,               0.001387
                     89,                0.68747,                0.60494,                 1.1822,                0.48729,                0.48141,                 0.4844,                0.31881,                 1.5434,                 1.4457,                 1.9606,               0.001288,               0.001288,               0.001288
                     90,                0.69262,                0.60975,                 1.1871,                0.56736,                0.44588,                0.48043,                0.32036,                 1.5227,                 1.4327,                 1.9434,               0.001189,               0.001189,               0.001189
                     91,                 1.4752,                 1.3961,                 1.8955,                0.48568,                0.44192,                0.45717,                0.29794,                 1.5362,                 1.5863,                 1.9423,                0.00109,                0.00109,                0.00109
                     92,                 1.3849,                 1.3297,                 1.7686,                0.54562,                0.46864,                0.48886,                0.32077,                 1.4786,                 1.4022,                 1.8642,               0.000991,               0.000991,               0.000991
                     93,                 1.3535,                 1.2816,                 1.7334,                0.45945,                0.52454,                0.49607,                0.32264,                 1.4963,                 1.3966,                 1.8742,               0.000892,               0.000892,               0.000892
                     94,                  1.314,                 1.2266,                 1.6817,                0.51975,                 0.5147,                0.50455,                0.32974,                 1.4772,                 1.3709,                 1.8634,               0.000793,               0.000793,               0.000793
                     95,                  1.289,                  1.197,                 1.6475,                0.55212,                0.50199,                0.50972,                0.33857,                 1.4522,                 1.3628,                 1.8346,               0.000694,               0.000694,               0.000694
                     96,                 1.2968,                 1.2179,                 1.6525,                0.52015,                0.51679,                0.51509,                0.34253,                 1.4372,                 1.3447,                 1.8083,               0.000595,               0.000595,               0.000595
                     97,                  1.277,                 1.2127,                 1.6583,                 0.5368,                0.50214,                0.51854,                0.34199,                 1.4418,                 1.3414,                 1.8269,               0.000496,               0.000496,               0.000496
                     98,                 1.2673,                 1.1616,                 1.6456,                0.53324,                0.49792,                0.51329,                0.34531,                  1.428,                 1.3461,                 1.8198,               0.000397,               0.000397,               0.000397
                     99,                 1.2566,                 1.1562,                 1.6267,                0.58664,                0.48967,                0.51569,                0.34419,                 1.4314,                 1.3383,                 1.8218,               0.000298,               0.000298,               0.000298
                    100,                 1.2601,                  1.177,                 1.6221,                0.58095,                0.49647,                0.51719,                0.34539,                  1.422,                 1.3431,                 1.8093,               0.000199,               0.000199,               0.000199
