                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
45,1.2453,1.6226,1.3209,0.59736,0.4611,0.49473,0.29733,1.2518,                  1.459,1.2831,0.0068021,0.0068021,0.0068021
46,1.2365,1.6168,1.3102,0.61028,0.47726,0.50589,0.28479,1.2852,                  1.479,1.3117,0.0067594,0.0067594,0.0067594
47,1.2476,1.595,1.3128,0.53389,0.51402,0.50764,0.29997,1.1897,                 1.3925,1.2489,0.0067168,0.0067168,0.0067168
48,1.209,1.5425,1.2882,0.67625,0.48702,0.53046,0.33361,1.1489,                 1.3718,1.2402,0.0066741,0.0066741,0.0066741
49,1.2302,1.5561,1.3126,0.58937,0.49247,0.50669,0.30799,1.1997,                 1.4609,1.2697,0.0066314,0.0066314,0.0066314
50,1.2138,1.5402,1.2957,0.51832,0.51348,0.49244,0.29802,1.1849,                 1.4688,1.249,0.0065887,0.0065887,0.0065887
51,1.2082,1.5378,1.2921,0.50463,0.49876,0.50297,0.29722,1.2414,                 1.4801,1.2886,0.006546,0.006546,0.006546
52,1.2073,1.5274,1.2908,0.5712,0.52267,0.52906,0.3272,1.1697,                 1.4492,1.2332,0.0065034,0.0065034,0.0065034
53,1.1823,1.5054,1.2785,0.50755,0.52797,0.51872,0.32707,1.1693,                 1.4139,1.2396,0.0064607,0.0064607,0.0064607
54,1.1931,1.4843,1.2741,0.57954,0.52354,0.54068,0.31994,1.2364,                 1.3298,1.2828,0.006418,0.006418,0.006418
55,1.2039,1.5034,1.28,0.59728,0.51422,0.53735,0.32694,1.1911,                 1.3502,1.2404,0.0063753,0.0063753,0.0063753
56,1.1796,1.4689,1.2637,0.58943,0.51557,0.53698,0.31019,1.2264,                  1.331,1.2761,0.0063326,0.0063326,0.0063326
57,1.1829,1.4515,1.2716,0.56864,0.53255,0.53782,0.32847,1.1558,                 1.3187,1.2195,0.00629,0.00629,0.00629
58,1.1758,1.4513,1.27,0.48788,0.52937,0.49809,0.30505,1.1878,                 1.5329,1.2656,0.0062473,0.0062473,0.0062473
59,1.1689,1.4305,1.2552,0.58037,0.51805,0.53733,0.33477,1.1573,                 1.3549,1.2493,0.0062046,0.0062046,0.0062046
60,1.169,1.4321,1.2687,0.5318,0.55757,0.54172,0.32666,1.1421,                 1.3581,1.2243,0.0061619,0.0061619,0.0061619
61,1.1648,1.4241,1.2583,0.59001,0.48454,0.51153,0.30305,1.2054,                 1.4203,1.2672,0.0061193,0.0061193,0.0061193
62,1.1662,1.3952,1.26,0.57206,0.51839,0.52781,0.30325,1.2697,                 1.3651,1.283,0.0060766,0.0060766,0.0060766
63,1.1398,1.3896,1.2515,0.63033,0.50512,0.52958,0.31253,1.2263,                  1.393,1.2694,0.0060339,0.0060339,0.0060339
64,1.1482,1.3676,1.2468,0.61474,0.52531,0.5464,0.3225,1.2203,                 1.4035,1.2538,0.0059912,0.0059912,0.0059912
65,1.1339,1.3511,1.2363,0.58857,0.53322,0.55485,0.34824,1.1352,                 1.2953,1.2089,0.0059485,0.0059485,0.0059485
66,1.1323,1.3472,1.2431,0.61288,0.50031,0.52448,0.30607,1.1989,                 1.3768,1.2611,0.0059059,0.0059059,0.0059059
67,1.1364,1.3694,1.24,0.62524,0.49936,0.5391,0.31749,1.1943,                 1.3423,1.2424,0.0058632,0.0058632,0.0058632
68,1.1226,1.3421,1.227,0.61446,0.50851,0.51595,0.30433,1.2216,                 1.3397,1.2806,0.0058205,0.0058205,0.0058205
69,1.1249,1.3287,1.2253,0.57559,0.52599,0.5292,0.31316,1.2057,                 1.3287,1.2472,0.0057778,0.0057778,0.0057778
70,1.1112,1.3338,1.2206,0.56433,0.55979,0.5515,0.33552,1.1682,                 1.2649,1.2394,0.0057351,0.0057351,0.0057351
71,1.1068,1.2897,1.2138,0.59202,0.54632,0.56133,0.348,1.1509,                 1.2835,1.2371,0.0056925,0.0056925,0.0056925
72,1.1064,1.2755,1.2104,0.57332,0.53175,0.5448,0.3411,1.1064,                 1.3017,1.1982,0.0056498,0.0056498,0.0056498
73,1.1198,1.2874,1.2093,0.62927,0.54316,0.56328,0.34046,1.1529,                 1.2788,1.2207,0.0056071,0.0056071,0.0056071
74,1.1047,1.2766,1.2049,0.57373,0.54701,0.54969,0.32784,1.1427,                 1.2749,1.2209,0.0055644,0.0055644,0.0055644
75,1.0968,1.2721,1.2027,0.60487,0.53256,0.54794,0.32726,1.2063,                 1.3134,1.2688,0.0055217,0.0055217,0.0055217
76,1.0994,1.2605,1.203,0.59985,0.51538,0.53181,0.31568,1.215,                  1.293,1.281,0.0054791,0.0054791,0.0054791
77,1.0778,1.2431,1.1924,0.59192,0.55275,0.57802,0.35177,1.1483,                 1.2409,1.2343,0.0054364,0.0054364,0.0054364
78,1.0948,1.2482,1.1977,0.6569,0.51636,0.54218,0.33349,1.1203,                 1.2921,1.2064,0.0053937,0.0053937,0.0053937
79,1.0769,1.1957,1.18,0.59985,0.54794,0.55418,0.34314,1.127,                 1.2458,1.2218,0.005351,0.005351,0.005351
80,1.0736,1.2023,1.1837,0.58034,0.56186,0.55757,0.34077,1.1595,                 1.2758,1.2313,0.0053083,0.0053083,0.0053083
81,1.0789,1.2038,1.1751,0.63282,0.54919,0.57184,0.34149,1.1942,                 1.2374,1.2461,0.0052657,0.0052657,0.0052657
82,1.0663,1.1977,1.1752,0.59115,0.55749,0.57305,0.34413,1.2165,                 1.2666,1.2566,0.005223,0.005223,0.005223
83,1.0729,1.204,1.1842,0.67104,0.511,0.56094,0.32579,1.2225,                 1.2446,1.285,0.0051803,0.0051803,0.0051803
84,1.0555,1.175,1.1691,0.55755,0.55227,0.54585,0.33416,1.1683,                 1.2578,1.2417,0.0051376,0.0051376,0.0051376
85,1.0702,1.1755,1.1763,0.57209,0.53535,0.54493,0.32718,1.2036,                 1.2772,1.2493,0.005095,0.005095,0.005095
86,1.0552,1.1596,1.1691,0.54255,0.57865,0.57044,0.3428,1.158,                  1.226,1.2277,0.0050523,0.0050523,0.0050523
