                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1547,                 1.4535,                 1.2737,                0.63725,                0.53001,                0.55289,                0.33625,                 1.1825,                 1.2976,                 1.2905,              0.0073608,              0.0073608,              0.0073608
                     36,                 1.1393,                 1.4251,                 1.2656,                0.60453,                0.51097,                0.55922,                0.35345,                 1.1024,                 1.3009,                 1.2283,               0.007322,               0.007322,               0.007322
                     37,                  1.146,                 1.4273,                  1.257,                0.60305,                0.53679,                0.55526,                0.34959,                 1.0773,                 1.3367,                 1.2102,              0.0072832,              0.0072832,              0.0072832
                     38,                 1.1224,                  1.388,                 1.2531,                0.59237,                0.53016,                0.56111,                0.35268,                 1.0823,                 1.2475,                 1.2127,              0.0072444,              0.0072444,              0.0072444
                     39,                 1.1253,                 1.3999,                 1.2473,                0.59647,                0.51509,                0.54085,                 0.3392,                 1.1001,                 1.3224,                 1.2256,              0.0072056,              0.0072056,              0.0072056
                     40,                 1.1044,                 1.3621,                 1.2346,                0.53704,                0.55897,                0.55752,                 0.3424,                 1.1028,                 1.3003,                  1.213,              0.0071668,              0.0071668,              0.0071668
                     41,                 1.1144,                 1.3538,                 1.2408,                0.64589,                0.51509,                0.56298,                 0.3477,                 1.0997,                 1.2751,                 1.2329,               0.007128,               0.007128,               0.007128
                     42,                 1.0904,                 1.3231,                 1.2206,                0.63573,                0.51653,                0.55301,                0.34505,                 1.0903,                 1.3038,                 1.2133,              0.0070892,              0.0070892,              0.0070892
                     43,                 1.0866,                 1.3032,                 1.2157,                0.67941,                0.50697,                0.54567,                0.34232,                 1.1123,                 1.3185,                 1.2301,              0.0070504,              0.0070504,              0.0070504
                     44,                 1.0674,                 1.2775,                 1.2092,                0.55568,                0.54944,                0.54463,                0.33976,                 1.1223,                 1.3103,                 1.2379,              0.0070116,              0.0070116,              0.0070116
                     45,                 1.0738,                  1.264,                 1.2087,                0.59585,                0.53403,                 0.5606,                0.35746,                 1.0556,                  1.279,                 1.2007,              0.0069728,              0.0069728,              0.0069728
                     46,                 1.0628,                   1.26,                 1.1999,                0.61263,                0.56083,                0.57273,                0.34732,                 1.1076,                 1.2376,                 1.2218,               0.006934,               0.006934,               0.006934
                     47,                  1.059,                 1.2496,                 1.2026,                0.59936,                0.55893,                0.57207,                0.36151,                 1.0573,                 1.2141,                 1.2099,              0.0068952,              0.0068952,              0.0068952
                     48,                 1.0456,                  1.214,                 1.1835,                0.57857,                 0.5663,                 0.5753,                0.36166,                 1.0688,                 1.2205,                 1.2046,              0.0068564,              0.0068564,              0.0068564
                     49,                 1.0475,                 1.2062,                 1.1789,                0.59824,                 0.5481,                0.56151,                0.35886,                 1.0615,                 1.2168,                 1.1996,              0.0068176,              0.0068176,              0.0068176
                     50,                 1.0447,                 1.2021,                 1.1768,                0.64182,                0.53782,                0.57064,                0.35521,                 1.1136,                 1.1985,                 1.2333,              0.0067788,              0.0067788,              0.0067788
                     51,                 1.0307,                 1.1815,                 1.1724,                0.56962,                0.54843,                0.54698,                0.35189,                 1.0617,                  1.252,                 1.2131,                0.00674,                0.00674,                0.00674
                     52,                 1.0204,                 1.1677,                 1.1646,                0.63872,                0.52194,                0.55063,                0.34923,                 1.0577,                 1.2608,                 1.2076,              0.0067012,              0.0067012,              0.0067012
                     53,                 1.0023,                 1.1405,                 1.1557,                0.60915,                0.55776,                0.57081,                0.36752,                 1.0852,                 1.2129,                 1.2336,              0.0066624,              0.0066624,              0.0066624
                     54,                 1.0074,                 1.1426,                 1.1562,                0.63412,                0.55272,                0.57146,                0.36416,                 1.0605,                 1.1721,                 1.2213,              0.0066236,              0.0066236,              0.0066236
                     55,                0.99872,                 1.1219,                 1.1474,                0.66318,                0.53236,                0.57662,                0.37202,                 1.0592,                 1.1842,                 1.2112,              0.0065848,              0.0065848,              0.0065848
                     56,                0.98926,                 1.1032,                 1.1432,                0.69435,                0.51743,                0.57562,                0.36825,                 1.0485,                  1.193,                 1.1962,               0.006546,               0.006546,               0.006546
                     57,                0.98133,                 1.0718,                 1.1326,                0.62055,                0.55007,                0.56619,                0.36517,                  1.073,                 1.2023,                 1.2252,              0.0065072,              0.0065072,              0.0065072
                     58,                0.98512,                 1.0893,                 1.1302,                0.67775,                0.53276,                0.57422,                0.35759,                 1.0844,                 1.1867,                 1.2134,              0.0064684,              0.0064684,              0.0064684
                     59,                0.97579,                 1.0658,                 1.1274,                0.62524,                0.56174,                0.57796,                0.36804,                 1.0885,                 1.1916,                 1.2188,              0.0064296,              0.0064296,              0.0064296
                     60,                0.96829,                 1.0583,                 1.1211,                0.60456,                0.57015,                0.58002,                0.37722,                 1.0461,                 1.1682,                 1.2075,              0.0063908,              0.0063908,              0.0063908
