                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3719,                 1.5141,                 1.5874,                0.58347,                0.49174,                0.51762,                0.33899,                 1.6012,                 1.6024,                 1.7692,              0.0011885,              0.0011885,              0.0011885
                     36,                 1.3479,                  1.522,                 1.5921,                0.54624,                0.52937,                 0.5284,                 0.3409,                  1.557,                 1.6679,                 1.7317,              0.0011814,              0.0011814,              0.0011814
                     37,                 1.3915,                 1.5274,                 1.6148,                0.60208,                0.50031,                0.53319,                0.34195,                 1.5781,                 1.6086,                  1.754,              0.0011744,              0.0011744,              0.0011744
                     38,                 1.3835,                 1.5006,                 1.6052,                0.53009,                0.53147,                0.53718,                 0.3636,                 1.5272,                 1.6425,                 1.7289,              0.0011673,              0.0011673,              0.0011673
                     39,                 1.3285,                 1.5047,                 1.5819,                0.60354,                0.52101,                0.56067,                0.37458,                 1.5358,                 1.4414,                 1.6966,              0.0011602,              0.0011602,              0.0011602
                     40,                 1.3311,                 1.4554,                 1.5617,                 0.6441,                0.50726,                0.56019,                0.36631,                  1.526,                    1.6,                 1.7197,              0.0011531,              0.0011531,              0.0011531
                     41,                 1.4047,                 1.5456,                 1.6147,                0.60875,                0.54714,                 0.5765,                0.37869,                 1.5696,                 1.4309,                 1.7502,              0.0011461,              0.0011461,              0.0011461
                     42,                 1.3158,                 1.4475,                 1.5628,                0.62344,                0.54148,                 0.5725,                0.37784,                 1.4799,                 1.5025,                 1.6586,               0.001139,               0.001139,               0.001139
                     43,                 1.3388,                 1.4135,                 1.5653,                0.59193,                0.56822,                0.57667,                0.37583,                 1.4963,                  1.433,                 1.6721,              0.0011319,              0.0011319,              0.0011319
                     44,                 1.3446,                 1.4168,                 1.5583,                0.62654,                0.52788,                0.56978,                0.37277,                  1.503,                 1.5509,                 1.6807,              0.0011248,              0.0011248,              0.0011248
                     45,                 1.3383,                 1.4287,                 1.5681,                0.62129,                0.55369,                0.57245,                0.38839,                 1.4681,                 1.4135,                 1.6738,              0.0011178,              0.0011178,              0.0011178
                     46,                 1.3018,                 1.3969,                 1.5648,                0.65336,                0.55119,                 0.5852,                0.39606,                 1.4778,                 1.3997,                 1.6632,              0.0011107,              0.0011107,              0.0011107
                     47,                 1.2936,                 1.3988,                 1.5549,                0.65486,                0.51203,                0.56773,                0.39315,                 1.4512,                 1.4302,                 1.6401,              0.0011036,              0.0011036,              0.0011036
                     48,                 1.2469,                 1.3643,                   1.52,                0.59291,                0.55547,                  0.566,                0.38208,                 1.4892,                 1.4644,                 1.7012,              0.0010965,              0.0010965,              0.0010965
                     49,                 1.3102,                 1.4239,                 1.5601,                0.67674,                0.55421,                 0.5868,                0.39168,                   1.46,                 1.3885,                 1.6794,              0.0010895,              0.0010895,              0.0010895
                     50,                 1.2792,                 1.3911,                 1.5708,                0.63641,                 0.5359,                0.58482,                0.40061,                 1.4461,                 1.3948,                 1.6722,              0.0010824,              0.0010824,              0.0010824
                     51,                 1.3106,                 1.4169,                 1.5604,                0.58337,                0.55963,                0.57767,                0.38853,                 1.4327,                 1.3895,                 1.6489,              0.0010753,              0.0010753,              0.0010753
                     52,                 1.2783,                 1.3533,                 1.5463,                0.62273,                0.52421,                0.55937,                0.38042,                 1.4726,                 1.4794,                 1.6966,              0.0010682,              0.0010682,              0.0010682
