                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1295,                0.91359,                 1.4257,                0.64714,                0.55499,                0.57147,                0.35681,                 1.6464,                 1.3701,                 1.8854,               0.000948,               0.000948,               0.000948
                     36,                 1.1193,                0.88707,                 1.4189,                0.65234,                0.55401,                0.58849,                0.38675,                 1.5896,                 1.2985,                 1.8119,             0.00093385,             0.00093385,             0.00093385
                     37,                 1.1004,                0.87732,                 1.4043,                0.66286,                0.57072,                0.58642,                0.38588,                 1.5348,                 1.3227,                 1.7913,              0.0009197,              0.0009197,              0.0009197
                     38,                 1.0816,                0.84798,                 1.3967,                0.66342,                0.53641,                0.57869,                0.36344,                 1.6032,                  1.307,                 1.8426,             0.00090556,             0.00090556,             0.00090556
                     39,                 1.0874,                0.84055,                 1.3873,                0.65252,                 0.5492,                0.57493,                 0.3788,                 1.5216,                 1.3296,                 1.7969,             0.00089141,             0.00089141,             0.00089141
                     40,                 1.0634,                0.83244,                 1.3909,                0.73527,                 0.5339,                0.59436,                0.38999,                 1.5549,                 1.2785,                 1.8178,             0.00087726,             0.00087726,             0.00087726
                     41,                 1.0766,                0.84215,                 1.3831,                0.68734,                0.50309,                0.55633,                0.37961,                 1.5129,                 1.3591,                 1.7878,             0.00086312,             0.00086312,             0.00086312
                     42,                 1.0739,                0.84009,                 1.3918,                0.66854,                0.52429,                0.57546,                0.37156,                 1.5979,                 1.3519,                 1.8314,             0.00084897,             0.00084897,             0.00084897
                     43,                 1.0495,                  0.807,                  1.363,                0.61457,                0.56268,                0.57335,                0.38322,                  1.553,                 1.3115,                 1.8025,             0.00083482,             0.00083482,             0.00083482
                     44,                 1.0284,                0.78885,                 1.3476,                0.67603,                 0.5476,                0.58393,                0.38439,                 1.5653,                 1.3234,                 1.8032,             0.00082067,             0.00082067,             0.00082067
                     45,                 1.0362,                0.78993,                  1.347,                0.67587,                0.52367,                0.57195,                0.37919,                 1.5571,                 1.3239,                 1.7986,             0.00080653,             0.00080653,             0.00080653
                     46,                 1.0307,                0.78566,                 1.3497,                0.74013,                0.51198,                0.57664,                0.37272,                 1.5965,                 1.3183,                 1.8472,             0.00079238,             0.00079238,             0.00079238
                     47,                 1.0258,                 0.7847,                 1.3447,                0.68049,                0.51936,                0.55799,                0.36176,                 1.5915,                 1.3605,                 1.8531,             0.00077823,             0.00077823,             0.00077823
                     48,                 1.0311,                0.77575,                 1.3423,                0.65005,                0.53892,                0.56992,                 0.3769,                 1.5953,                 1.2969,                  1.844,             0.00076409,             0.00076409,             0.00076409
                     49,                 1.0136,                0.76792,                 1.3398,                0.62908,                0.54792,                 0.5563,                0.36575,                 1.6057,                 1.3327,                 1.8496,             0.00074994,             0.00074994,             0.00074994
                     50,                 1.0083,                 0.7548,                  1.324,                0.62344,                 0.5417,                0.54316,                0.36822,                 1.5654,                 1.3883,                 1.8217,             0.00073579,             0.00073579,             0.00073579
                     51,                   1.01,                0.76365,                 1.3253,                0.66754,                0.54013,                0.56261,                0.37877,                  1.587,                 1.3662,                 1.8598,             0.00072164,             0.00072164,             0.00072164
                     52,                0.99132,                0.73542,                 1.3209,                0.62231,                0.55549,                0.56194,                0.37496,                  1.605,                 1.3463,                 1.8969,              0.0007075,              0.0007075,              0.0007075
                     53,                0.97823,                 0.7354,                 1.2997,                0.64198,                0.57026,                0.56898,                0.37093,                 1.5977,                 1.3246,                 1.8806,             0.00069335,             0.00069335,             0.00069335
                     54,                0.97327,                0.73401,                 1.3073,                0.72565,                0.50552,                 0.5625,                0.38274,                 1.5498,                 1.3364,                 1.8104,              0.0006792,              0.0006792,              0.0006792
                     55,                0.99057,                0.73254,                 1.3226,                0.62524,                0.56066,                0.54919,                0.36514,                 1.5703,                 1.4074,                 1.8366,             0.00066506,             0.00066506,             0.00066506
                     56,                0.95109,                0.71679,                 1.2971,                0.60971,                0.55834,                0.55317,                0.38057,                 1.5708,                 1.3821,                 1.8293,             0.00065091,             0.00065091,             0.00065091
                     57,                0.95518,                0.71093,                 1.2903,                0.68576,                0.55909,                0.57221,                0.38351,                 1.5622,                 1.3331,                 1.8558,             0.00063676,             0.00063676,             0.00063676
                     58,                0.94265,                0.70186,                 1.2806,                 0.6571,                0.54876,                0.57651,                0.38177,                 1.5638,                 1.3187,                 1.8379,             0.00062262,             0.00062262,             0.00062262
                     59,                0.94129,                0.70442,                 1.2854,                0.67071,                 0.5286,                0.56165,                0.37878,                 1.5726,                 1.3456,                 1.8407,             0.00060847,             0.00060847,             0.00060847
                     60,                0.92745,                0.68773,                 1.2775,                0.68568,                0.52713,                0.54724,                0.36744,                 1.5538,                 1.3874,                 1.8251,             0.00059432,             0.00059432,             0.00059432
                     61,                0.93097,                0.69182,                 1.2804,                0.69584,                0.51904,                0.56638,                0.37788,                 1.5488,                  1.385,                 1.8102,             0.00058017,             0.00058017,             0.00058017
