epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,1.141,1.0659,1.4777,63.619,58.025,60.416,40.357,1.456,1.3398,1.7201,69.335,69.335,69.335
54,1.1269,1.0417,1.4562,5.847,55.968,55.877,38.599,1.4221,1.3755,1.6959,6.792,6.792,6.792
55,1.123,1.0442,1.4627,6.721,55.546,60.383,41.892,1.4129,1.3481,1.6809,66.506,66.506,66.506
56,1.0897,1.1969,1.4422,70.669,52.765,59.886,41.386,1.4365,1.3178,1.708,65.091,65.091,65.091
57,1.0971,98.754,1.4299,67.708,55.787,60.495,4.204,1.4312,1.3382,1.6909,63.676,63.676,63.676
58,1.0762,98.812,1.4322,6.708,5.447,59.608,41.688,1.3939,1.3439,1.6921,62.262,62.262,62.262
59,1.0812,98.031,1.4263,70.348,53.715,60.062,42.488,1.419,1.3236,1.7006,60.847,60.847,60.847
60,1.0674,98.434,1.4206,64.508,56.317,60.139,41.558,1.4563,1.3503,1.7445,59.432,59.432,59.432
61,1.0746,97.647,1.4424,66.752,57.854,61.103,4.212,1.4438,1.3197,1.7047,58.017,58.017,58.017
62,1.0569,94.894,1.4168,65.983,58.433,6.148,41.715,1.4787,1.3448,1.7441,56.603,56.603,56.603
63,1.0319,92.003,1.3915,69.029,5.834,60.672,4.183,1.4551,1.3238,1.7342,55.188,55.188,55.188
64,1.0418,93.679,1.4021,67.422,5.799,60.345,4.222,1.4738,1.3254,1.7524,53.773,53.773,53.773
65,1.0221,89.922,1.3898,67.905,56.636,59.989,41.568,1.4588,1.3224,1.7431,52.359,52.359,52.359
66,1.1983,88.153,1.3753,71.829,575,6.122,42.997,1.4445,1.2905,1.7317,50.944,50.944,50.944
67,1.022,90.427,1.3861,67.453,56.932,59.427,41.822,1.4185,1.3416,1.735,49.529,49.529,49.529
68,1.1958,87.944,1.3742,68.262,54.795,60.111,42.591,1.4326,1.3207,1.7297,48.114,48.114,48.114
69,9.934,85.407,1.3651,73.673,52.733,59.064,41.943,1.4579,1.3444,1.7537,467,467,467
70,99.063,86.375,1.3601,66.566,57.358,59.255,41.717,1.46,1.3444,1.772,45.285,45.285,45.285
71,98.986,85.007,1.362,7.024,53.682,58.271,41.104,1.4643,1.3773,1.7844,4.387,4.387,4.387
72,97.753,83.943,1.3509,70.985,54.514,59.711,41.756,1.4412,1.34,1.7711,42.456,42.456,42.456
73,96.924,83.081,1.3433,67.111,55.992,59.064,4.103,1.4762,1.3684,1.7851,41.041,41.041,41.041
74,95.625,81.319,1.3356,62.653,5.855,59.597,42.162,1.4477,1.3318,1.7761,39.626,39.626,39.626
75,94.287,80.427,1.3359,67.047,56.348,60.252,43.005,1.4658,1.3309,1.7967,38.211,38.211,38.211
76,95.124,80.435,1.3299,72.651,54.278,59.937,42.165,1.4355,1.2898,1.7575,36.797,36.797,36.797
77,92.478,77.673,1.3088,66.239,57.496,59.492,41.764,1.4299,1.3269,1.7534,35.382,35.382,35.382
78,91.574,78.478,1.3084,71.016,5.492,59.873,42.569,1.4523,1.2846,1.7911,33.967,33.967,33.967
79,90.925,75.855,1.3029,6.671,56.814,59.126,42.093,1.4474,1.3563,1.7696,32.553,32.553,32.553
80,90.095,76.306,1.296,69.245,57.308,60.339,42.524,1.4564,1.2965,1.794,31.138,31.138,31.138
81,91.374,77.806,1.311,67.232,58.007,59.927,42.768,1.4507,1.323,1.7968,29.723,29.723,29.723
