                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                0.85357,                 0.8201,                 1.0217,                0.65822,                0.52833,                0.56133,                0.36284,                 1.1252,                 1.1948,                 1.2806,              0.0068021,              0.0068021,              0.0068021
                     46,                0.83953,                0.81651,                 1.0128,                 0.6749,                 0.5177,                 0.5549,                0.35741,                  1.127,                 1.2075,                 1.2919,              0.0067594,              0.0067594,              0.0067594
                     47,                0.83354,                0.81063,                 1.0161,                0.61708,                0.53706,                0.54633,                0.35805,                 1.1062,                 1.1951,                 1.2692,              0.0067168,              0.0067168,              0.0067168
                     48,                0.82683,                0.79996,                 1.0065,                0.64449,                 0.5169,                0.55792,                0.36288,                 1.1061,                 1.2066,                 1.2703,              0.0066741,              0.0066741,              0.0066741
                     49,                0.82117,                0.78667,                0.99647,                0.60057,                0.53465,                0.55675,                0.36517,                 1.1164,                 1.1961,                 1.2692,              0.0066314,              0.0066314,              0.0066314
                     50,                 0.8192,                0.78744,                0.99523,                0.64024,                0.53057,                0.56453,                0.36022,                  1.132,                 1.1896,                 1.2797,              0.0065887,              0.0065887,              0.0065887
                     51,                 0.8145,                0.78377,                0.99794,                0.68174,                0.49617,                0.55464,                 0.3578,                 1.1243,                 1.2408,                   1.29,               0.006546,               0.006546,               0.006546
                     52,                0.81676,                0.78285,                0.99731,                 0.6643,                0.51182,                0.54201,                0.34642,                 1.1643,                 1.2445,                 1.3149,              0.0065034,              0.0065034,              0.0065034
                     53,                0.79206,                0.75751,                0.97934,                0.68071,                0.52762,                0.56637,                0.36759,                 1.0887,                 1.1856,                 1.2608,              0.0064607,              0.0064607,              0.0064607
                     54,                0.80183,                 0.7642,                0.98588,                0.69185,                0.51801,                0.56065,                 0.3672,                 1.1043,                 1.1923,                 1.2797,               0.006418,               0.006418,               0.006418
                     55,                0.79215,                0.75283,                0.97747,                0.68601,                0.54133,                 0.5647,                0.36685,                 1.0916,                 1.1557,                 1.2711,              0.0063753,              0.0063753,              0.0063753
                     56,                0.79062,                0.74744,                0.98038,                0.70549,                0.49881,                0.55875,                0.36267,                 1.1095,                 1.2113,                 1.2732,              0.0063326,              0.0063326,              0.0063326
                     57,                0.78176,                0.73064,                0.97147,                0.67787,                 0.5182,                0.55054,                0.36027,                   1.12,                 1.2237,                 1.2874,                0.00629,                0.00629,                0.00629
                     58,                0.78748,                0.74165,                 0.9678,                0.69121,                0.50694,                0.56182,                0.35527,                 1.1476,                 1.1896,                 1.2997,              0.0062473,              0.0062473,              0.0062473
                     59,                0.78229,                0.73763,                0.97017,                0.64868,                0.54023,                0.56359,                0.35692,                 1.1385,                  1.185,                 1.3027,              0.0062046,              0.0062046,              0.0062046
                     60,                0.76766,                0.72286,                0.96094,                0.63386,                 0.5324,                0.56819,                 0.3738,                 1.0728,                 1.1747,                 1.2467,              0.0061619,              0.0061619,              0.0061619
                     61,                 0.7609,                0.71097,                0.95184,                0.66082,                0.52793,                0.56151,                0.36973,                 1.0863,                 1.1818,                 1.2785,              0.0061193,              0.0061193,              0.0061193
                     62,                0.76386,                0.71166,                0.95285,                0.63173,                0.52534,                 0.5566,                0.36741,                 1.0936,                 1.1762,                 1.2867,              0.0060766,              0.0060766,              0.0060766
                     63,                0.75419,                0.70399,                0.95202,                0.63027,                0.52916,                0.55322,                0.36493,                 1.0938,                 1.2109,                 1.2861,              0.0060339,              0.0060339,              0.0060339
                     64,                 0.7451,                  0.693,                 0.9455,                0.67354,                0.52313,                0.56776,                 0.3656,                   1.12,                 1.1827,                 1.3032,              0.0059912,              0.0059912,              0.0059912
                     65,                0.75747,                0.70276,                0.94913,                0.69527,                0.52274,                0.56526,                0.36706,                 1.0942,                 1.1704,                 1.2903,              0.0059485,              0.0059485,              0.0059485
                     66,                0.75524,                0.69715,                0.94863,                0.64975,                0.50234,                0.55048,                0.36688,                  1.094,                 1.1965,                  1.289,              0.0059059,              0.0059059,              0.0059059
                     67,                0.73311,                0.68471,                0.93809,                0.65749,                0.52388,                0.55422,                0.36101,                 1.1296,                 1.1824,                 1.3167,              0.0058632,              0.0058632,              0.0058632
                     68,                0.72802,                 0.6736,                0.93325,                0.68173,                0.50952,                0.55727,                0.36191,                 1.1079,                 1.1665,                 1.2906,              0.0058205,              0.0058205,              0.0058205
                     69,                0.74819,                0.68723,                0.93967,                0.64065,                0.52631,                0.55328,                0.36717,                  1.094,                 1.1989,                 1.2807,              0.0057778,              0.0057778,              0.0057778
                     70,                0.72975,                0.66952,                0.92831,                0.69241,                0.50859,                0.55429,                0.36614,                 1.1156,                   1.21,                  1.315,              0.0057351,              0.0057351,              0.0057351
                     71,                0.73002,                0.67198,                0.93417,                0.63129,                0.50369,                0.54201,                 0.3594,                  1.099,                 1.2349,                 1.2898,              0.0056925,              0.0056925,              0.0056925
                     72,                0.72048,                0.66444,                0.92608,                0.65062,                0.51506,                0.55031,                0.36435,                 1.0913,                 1.2359,                 1.2922,              0.0056498,              0.0056498,              0.0056498
                     73,                0.72638,                0.66323,                0.92523,                0.66403,                0.53772,                0.56305,                0.37612,                 1.0669,                  1.168,                 1.2748,              0.0056071,              0.0056071,              0.0056071
                     74,                 0.7251,                0.66475,                 0.9238,                0.64012,                0.52295,                0.55357,                0.36175,                 1.1075,                 1.1738,                 1.3114,              0.0055644,              0.0055644,              0.0055644
                     75,                0.72316,                0.66462,                0.92217,                0.65603,                0.50521,                0.54593,                0.36228,                  1.122,                 1.2027,                 1.3296,              0.0055217,              0.0055217,              0.0055217
                     76,                0.71309,                0.65065,                 0.9177,                0.61633,                0.53104,                0.55774,                  0.364,                 1.1238,                 1.2078,                 1.3196,              0.0054791,              0.0054791,              0.0054791
                     77,                0.70473,                0.64789,                0.91565,                0.61869,                0.53175,                 0.5605,                 0.3694,                 1.1067,                 1.1665,                 1.3075,              0.0054364,              0.0054364,              0.0054364
                     78,                0.71067,                0.65103,                 0.9196,                0.62014,                0.54606,                0.56248,                0.36951,                 1.0954,                 1.2033,                 1.3013,              0.0053937,              0.0053937,              0.0053937
                     79,                0.70541,                0.63552,                0.91125,                0.63934,                0.51901,                 0.5373,                0.36066,                 1.0923,                 1.1986,                 1.2926,               0.005351,               0.005351,               0.005351
                     80,                0.69309,                0.62656,                0.90767,                 0.7145,                0.50762,                0.56277,                0.37381,                 1.0826,                 1.1233,                 1.2841,              0.0053083,              0.0053083,              0.0053083
                     81,                0.69113,                0.62256,                0.90606,                0.66434,                 0.5291,                 0.5648,                0.37192,                 1.0937,                 1.1656,                 1.2915,              0.0052657,              0.0052657,              0.0052657
                     82,                0.70468,                0.64057,                0.91031,                0.68669,                0.50942,                0.55095,                0.36526,                 1.1042,                  1.189,                 1.2966,               0.005223,               0.005223,               0.005223
                     83,                0.68993,                0.62796,                0.90217,                0.69326,                0.52117,                0.56893,                0.37485,                 1.0939,                 1.1841,                 1.2967,              0.0051803,              0.0051803,              0.0051803
                     84,                0.69607,                0.62335,                0.90059,                0.70147,                0.49372,                0.55236,                0.36204,                 1.1088,                 1.1773,                 1.3084,              0.0051376,              0.0051376,              0.0051376
                     85,                0.67981,                0.61464,                0.89668,                0.66418,                0.52417,                0.56318,                0.37623,                 1.0774,                 1.1623,                 1.2799,               0.005095,               0.005095,               0.005095
                     86,                0.68124,                0.61744,                 0.8968,                0.62282,                0.52091,                0.54763,                0.36724,                 1.1015,                 1.2088,                 1.3111,              0.0050523,              0.0050523,              0.0050523
                     87,                0.68308,                0.61131,                0.89327,                0.64727,                0.51457,                0.55946,                0.36761,                 1.1044,                 1.1905,                 1.3213,              0.0050096,              0.0050096,              0.0050096
                     88,                0.68053,                0.61077,                0.89681,                0.62307,                0.52232,                0.54609,                0.36426,                 1.1138,                  1.195,                 1.3246,              0.0049669,              0.0049669,              0.0049669
                     89,                0.68694,                0.61433,                0.89567,                0.63262,                0.52594,                0.55117,                 0.3685,                  1.087,                 1.1759,                 1.3164,              0.0049242,              0.0049242,              0.0049242
                     90,                0.66684,                0.59679,                0.88871,                0.62957,                0.51203,                0.54749,                0.36477,                 1.1092,                 1.2648,                 1.3334,              0.0048816,              0.0048816,              0.0048816
                     91,                0.67149,                0.59684,                0.88929,                0.67365,                0.51698,                0.55774,                0.37113,                 1.0934,                 1.2228,                 1.2978,              0.0048389,              0.0048389,              0.0048389
                     92,                0.65806,                0.59966,                0.88557,                0.68025,                 0.5035,                0.55789,                0.37392,                 1.0802,                 1.2211,                 1.3009,              0.0047962,              0.0047962,              0.0047962
                     93,                0.67556,                0.59894,                0.89254,                0.62775,                0.52865,                0.55845,                0.36413,                 1.1101,                 1.2164,                 1.3187,              0.0047535,              0.0047535,              0.0047535
                     94,                0.65757,                0.59058,                0.88144,                0.62103,                0.53069,                0.55323,                 0.3724,                 1.0832,                 1.2114,                 1.2979,              0.0047108,              0.0047108,              0.0047108
                     95,                0.66043,                0.58985,                0.88594,                0.67699,                0.51249,                0.54908,                0.36395,                 1.1093,                 1.1805,                 1.3108,              0.0046682,              0.0046682,              0.0046682
                     96,                0.65013,                0.57709,                0.88028,                0.63386,                0.51905,                0.54494,                0.36391,                 1.0799,                 1.2062,                 1.2908,              0.0046255,              0.0046255,              0.0046255
                     97,                0.65646,                 0.5863,                0.87984,                0.70004,                0.51662,                0.56488,                0.37135,                 1.0754,                 1.2093,                 1.2941,              0.0045828,              0.0045828,              0.0045828
                     98,                0.65904,                0.58806,                0.87532,                0.65689,                0.50735,                0.54069,                0.36593,                 1.0821,                 1.2024,                 1.2971,              0.0045401,              0.0045401,              0.0045401
                     99,                0.64694,                0.57939,                 0.8728,                0.63586,                0.51089,                0.54142,                0.36447,                 1.0983,                 1.2406,                 1.3108,              0.0044974,              0.0044974,              0.0044974
                    100,                0.65186,                0.58077,                 0.8758,                0.63023,                0.51775,                0.54794,                 0.3671,                 1.0773,                 1.1924,                 1.2953,              0.0044548,              0.0044548,              0.0044548
                    101,                0.65185,                 0.5806,                0.87315,                0.69457,                0.49334,                0.54032,                  0.357,                 1.1199,                 1.2411,                 1.3429,              0.0044121,              0.0044121,              0.0044121
                    102,                0.64746,                0.57228,                0.86866,                0.62539,                0.52912,                0.55178,                0.36367,                 1.1134,                 1.2285,                  1.326,              0.0043694,              0.0043694,              0.0043694
                    103,                0.64037,                0.56622,                0.86811,                0.59194,                0.54411,                0.55407,                 0.3672,                 1.0933,                 1.2024,                 1.3102,              0.0043267,              0.0043267,              0.0043267
                    104,                0.63963,                0.56695,                0.86962,                0.62325,                 0.5329,                0.54459,                 0.3689,                 1.0869,                 1.2277,                 1.2972,              0.0042841,              0.0042841,              0.0042841
                    105,                0.63818,                0.57172,                0.86713,                0.68309,                0.49918,                0.53427,                0.36509,                 1.0937,                 1.2263,                 1.3025,              0.0042414,              0.0042414,              0.0042414
                    106,                0.63518,                0.56723,                0.86817,                0.65171,                0.51618,                0.54215,                0.36614,                 1.0981,                 1.2236,                 1.3169,              0.0041987,              0.0041987,              0.0041987
                    107,                0.63941,                0.56868,                0.86772,                0.63001,                   0.53,                 0.5557,                0.36473,                  1.103,                 1.2254,                  1.318,               0.004156,               0.004156,               0.004156
                    108,                0.63819,                0.56474,                0.86837,                0.71907,                0.49535,                0.54908,                 0.3701,                 1.0909,                 1.1806,                 1.3124,              0.0041133,              0.0041133,              0.0041133
                    109,                0.62842,                0.55431,                0.85995,                0.61735,                 0.5331,                 0.5498,                0.36502,                 1.1193,                 1.2054,                 1.3263,              0.0040707,              0.0040707,              0.0040707
                    110,                0.62573,                0.54957,                 0.8583,                0.61872,                 0.5284,                0.54473,                0.36646,                 1.0806,                 1.2013,                 1.2982,               0.004028,               0.004028,               0.004028
                    111,                0.62446,                0.54769,                0.85774,                0.62191,                0.52004,                0.54889,                0.37198,                 1.0839,                 1.1964,                 1.3126,              0.0039853,              0.0039853,              0.0039853
                    112,                0.62644,                0.55022,                0.85984,                0.63299,                0.52697,                0.54678,                0.37399,                 1.0792,                 1.1676,                 1.2954,              0.0039426,              0.0039426,              0.0039426
                    113,                 0.6204,                0.54302,                 0.8575,                0.64779,                0.50316,                0.54659,                0.37277,                 1.0741,                 1.1926,                 1.2966,              0.0038999,              0.0038999,              0.0038999
                    114,                0.61765,                0.54112,                0.85047,                0.65222,                0.52484,                0.55076,                0.37194,                 1.0736,                 1.1751,                 1.2959,              0.0038573,              0.0038573,              0.0038573
                    115,                0.60468,                0.52978,                0.84421,                0.64145,                0.52406,                0.55448,                0.37326,                 1.0755,                 1.1764,                 1.3055,              0.0038146,              0.0038146,              0.0038146
                    116,                0.61864,                0.54075,                0.85368,                0.64224,                0.52828,                0.55435,                0.37176,                 1.0933,                 1.1907,                 1.3039,              0.0037719,              0.0037719,              0.0037719
                    117,                 0.6154,                0.54513,                0.85468,                0.59913,                0.54023,                0.55416,                0.37082,                 1.0891,                 1.1869,                 1.3051,              0.0037292,              0.0037292,              0.0037292
                    118,                0.61497,                0.54234,                0.84859,                0.67274,                0.51086,                0.54912,                 0.3694,                 1.0761,                 1.1986,                 1.3027,              0.0036865,              0.0036865,              0.0036865
                    119,                0.60864,                0.53503,                0.85292,                0.63264,                0.52426,                0.54717,                0.37006,                  1.079,                 1.2008,                 1.3088,              0.0036439,              0.0036439,              0.0036439
                    120,                 0.6088,                0.53628,                0.84713,                 0.6123,                0.53501,                0.55001,                0.37167,                 1.0813,                 1.1939,                 1.3174,              0.0036012,              0.0036012,              0.0036012
                    121,                0.60354,                0.52724,                0.84462,                0.73283,                0.48342,                0.54619,                0.36788,                 1.0792,                  1.194,                 1.3181,              0.0035585,              0.0035585,              0.0035585
                    122,                0.60317,                0.53027,                0.84529,                0.65865,                0.51042,                0.54763,                 0.3724,                 1.0888,                 1.1946,                  1.316,              0.0035158,              0.0035158,              0.0035158
                    123,                 0.6071,                0.52777,                0.84871,                0.67562,                 0.5001,                0.54826,                 0.3704,                 1.0909,                 1.1987,                 1.3183,              0.0034731,              0.0034731,              0.0034731
                    124,                0.59743,                0.52387,                0.84055,                0.65956,                0.51206,                0.55208,                0.37446,                 1.0753,                 1.2076,                  1.302,              0.0034305,              0.0034305,              0.0034305
                    125,                0.59013,                0.52273,                0.83923,                0.66196,                0.51547,                0.55257,                0.37153,                 1.0832,                 1.2217,                 1.3076,              0.0033878,              0.0033878,              0.0033878
                    126,                0.59615,                0.51907,                0.83814,                0.66933,                0.49872,                0.54076,                0.36976,                 1.0768,                  1.233,                 1.3032,              0.0033451,              0.0033451,              0.0033451
                    127,                 0.5968,                 0.5283,                0.84036,                0.62234,                0.51385,                0.54131,                  0.372,                 1.0842,                 1.2268,                 1.3066,              0.0033024,              0.0033024,              0.0033024
                    128,                0.59258,                0.51425,                0.83717,                0.65484,                0.49362,                0.53895,                0.36614,                 1.0922,                 1.2499,                 1.3178,              0.0032598,              0.0032598,              0.0032598
                    129,                0.58802,                0.51617,                 0.8378,                0.64944,                0.49323,                0.53549,                0.36406,                 1.0913,                 1.2541,                 1.3196,              0.0032171,              0.0032171,              0.0032171
                    130,                0.58559,                0.50664,                0.83535,                0.66407,                0.50255,                 0.5476,                0.36858,                 1.0991,                 1.2403,                 1.3334,              0.0031744,              0.0031744,              0.0031744
                    131,                0.59489,                0.51762,                0.83704,                0.70022,                0.48603,                0.54808,                0.37073,                 1.0991,                 1.2385,                 1.3302,              0.0031317,              0.0031317,              0.0031317
                    132,                0.58927,                 0.5205,                0.83831,                0.62362,                 0.5245,                0.55026,                0.37152,                 1.0991,                 1.2281,                 1.3356,               0.003089,               0.003089,               0.003089
                    133,                0.58154,                 0.5064,                0.82986,                0.65929,                0.50595,                0.54717,                0.37381,                 1.0832,                 1.2143,                 1.3255,              0.0030464,              0.0030464,              0.0030464
                    134,                0.58082,                0.50997,                0.82988,                0.62152,                0.51445,                0.55162,                0.37567,                 1.0684,                 1.2102,                 1.3072,              0.0030037,              0.0030037,              0.0030037
