                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.68469,                0.48308,                  1.097,                 0.6558,                0.50577,                 0.5331,                0.36972,                 1.5879,                 1.3931,                 1.9676,               0.000467,               0.000467,               0.000467
                     36,                0.67967,                0.47752,                 1.0957,                0.66928,                0.49724,                 0.5414,                0.37167,                 1.5764,                 1.4629,                 1.9373,              0.0004387,              0.0004387,              0.0004387
                     37,                 0.6674,                0.46587,                 1.0874,                0.64411,                0.50921,                0.54882,                0.37919,                 1.5894,                 1.4427,                 1.9381,             0.00041041,             0.00041041,             0.00041041
                     38,                0.65628,                0.45313,                 1.0787,                0.68235,                 0.4922,                0.53913,                 0.3777,                 1.5979,                 1.4895,                 1.9707,             0.00038211,             0.00038211,             0.00038211
                     39,                0.66168,                0.45321,                  1.077,                0.66451,                0.51312,                0.54236,                0.37223,                 1.6082,                 1.4482,                 1.9874,             0.00035382,             0.00035382,             0.00035382
                     40,                0.64382,                0.44977,                  1.082,                 0.6435,                0.53592,                0.54313,                0.37958,                 1.5683,                 1.4337,                 1.9529,             0.00032553,             0.00032553,             0.00032553
                     41,                0.60581,                0.34763,                 1.0361,                0.63994,                 0.5084,                0.53857,                0.37315,                 1.5928,                 1.4201,                 1.9726,             0.00029723,             0.00029723,             0.00029723
                     42,                0.59629,                0.34197,                 1.0285,                0.65577,                0.51348,                0.54119,                0.37507,                 1.6069,                 1.4371,                 2.0112,             0.00026894,             0.00026894,             0.00026894
                     43,                0.58232,                0.32972,                 1.0232,                  0.686,                0.49594,                0.55276,                0.38647,                 1.5839,                 1.4681,                 1.9836,             0.00024064,             0.00024064,             0.00024064
                     44,                0.58281,                  0.331,                 1.0292,                 0.6886,                0.50554,                0.54925,                 0.3824,                 1.5792,                 1.4631,                  1.976,             0.00021235,             0.00021235,             0.00021235
                     45,                0.55867,                0.32048,                 1.0092,                 0.6127,                0.51459,                0.54117,                0.38135,                 1.6093,                   1.48,                 2.0212,             0.00018406,             0.00018406,             0.00018406
                     46,                0.55701,                0.31921,                 1.0072,                 0.6529,                 0.4972,                0.53598,                0.37716,                 1.6107,                 1.4722,                 2.0276,             0.00015576,             0.00015576,             0.00015576
                     47,                 0.5515,                0.31887,                  1.007,                0.66223,                0.49936,                0.54305,                0.38517,                  1.583,                 1.4674,                  1.995,             0.00012747,             0.00012747,             0.00012747
                     48,                0.54623,                0.31473,                0.99967,                0.67803,                0.48868,                0.54606,                 0.3879,                  1.577,                 1.4593,                 1.9968,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     49,                0.53622,                0.30699,                0.99839,                0.57339,                 0.5445,                0.53945,                0.38329,                 1.5953,                 1.4846,                 2.0081,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     50,                0.54443,                0.31398,                 1.0048,                 0.6589,                0.50487,                0.54382,                0.38576,                 1.5837,                 1.4745,                 1.9957,             4.2584e-05,             4.2584e-05,             4.2584e-05
